basic,1,1,1,한글,영어,basic_day11_1.mp3,basic_day11_2.mp3
basic,1,1,1,한글,영어,basic_day11_3.mp3,basic_day11_4.mp3
basic,1,1,1,한글,영어,basic_day11_5.mp3,basic_day11_6.mp3
basic,1,1,1,한글,영어,basic_day11_7.mp3,basic_day11_8.mp3
basic,1,1,1,한글,영어,basic_day11_9.mp3,basic_day11_10.mp3
basic,1,1,1,한글,영어,basic_day11_11.mp3,basic_day11_12.mp3
basic,1,1,1,한글,영어,basic_day11_13.mp3,basic_day11_14.mp3
basic,1,1,1,한글,영어,basic_day11_15.mp3,basic_day11_16.mp3
basic,1,1,1,한글,영어,basic_day11_17.mp3,basic_day11_18.mp3
basic,1,1,1,한글,영어,basic_day11_19.mp3,basic_day11_20.mp3
basic,1,1,1,한글,영어,basic_day11_21.mp3,basic_day11_22.mp3
